id,label,message
2519,0,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!"
2520,0,Webpage s not available!
2521,0,Thanks for sending this mental ability question..
2522,0,Got it..mail panren paru..
2523,0,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
2524,0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
2525,0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
2526,0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
2527,0,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
2528,0,I dont have i shall buy one dear
2529,0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
2530,0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
2531,0,I called but no one pick up e phone. I ask both of them already they said ok.
2532,0,No b4 Thursday
2533,0,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
2534,0,You do got a shitload of diamonds though
2535,0,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
2536,0,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
2537,0,"Dad wanted to talk about the apartment so I got a late start, omw now"
2538,0,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
2539,0,"[Û_] anyway, many good evenings to u! s"
2540,0,"Damn, can you make it tonight or do you want to just wait til tomorrow"
2541,0,Can you use foreign stamps for whatever you send them off for? 
2542,0,"That's fine, I'll bitch at you about it later then"
2543,0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
2544,0,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
2545,0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
2546,0,U ned to convince him tht its not possible witot hurting his feeling its the main
2547,0,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? "
2548,0,Nope. Meanwhile she talk say make i greet you.
2549,0,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
2550,0,Why she wants to talk to me
2551,0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
2552,0,Jokin only lar... :-) depends on which phone my father can get lor...
2553,0,Yes i thought so. Thanks.
2554,0,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx
2555,0,If u dun drive then how i go 2 sch.
2556,0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
2557,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
2558,0,I'm ok. Will do my part tomorrow
2559,0,K.i will send in  &lt;#&gt;  min:)
2560,0,Haha i think i did too
2561,0,"Okay, good, no problem, and thanx!"
2562,1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL
2563,0,Ugh just got outta class
2564,0,I will come tomorrow di
2565,0,"I am in tirupur da, once you started from office call me."
2566,0,"K so am I, how much for an 8th? Fifty?"
2567,0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
2568,1,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
2569,0,I like you peoples very much:) but am very shy pa.
2570,0,\SHIT BABE.. THASA BIT MESSED UP.YEH
2571,1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
2572,0,Where are you call me.
2573,0,Why do you ask princess?
2574,0,Check wid corect speling i.e. Sarcasm
2575,0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
2576,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
2577,0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
2578,0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
2579,0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
2580,0,I know girls always safe and selfish know i got it pa. Thank you. good night.
2581,0,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
2582,0,I will come to ur home now
2583,0,"IÛ?l leave around four, ok?"
2584,1,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
2585,0,Already am squatting is the new way of walking
2586,1,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
2587,0,"Its ok, if anybody asks abt me, u tel them..:-P"
2588,0,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.
2589,1,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
2590,0,Thank You meet you monday
2591,0,"Aight, let me know when you're gonna be around usf"
2592,0,Do u still have plumbers tape and a wrench we could borrow?
2593,1,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
2594,1,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
2595,0,Get ready to put on your excellent sub face :)
2596,0,Hey... are you going to quit soon? Xuhui and i working till end of the month 
2597,0,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
2598,0,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
2599,0,I am in your office na.
2600,0,Printer is cool. I mean groovy. Wine is groovying
2601,0,Hey i will be late ah... Meet you at 945+
2602,0,Anything lor... U decide...
2603,0,How abt making some of the pics bigger?
2604,0,I WILL CAL YOU SIR. In meeting
2605,0,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
2606,1,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
2607,0,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
2608,0,Left dessert. U wan me 2 go suntec look 4 u?
2609,0,"Alright, I'll head out in a few minutes, text me where to meet you"
2610,0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
2611,0,Ok... C ya...
2612,1,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
2613,1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
2614,0,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna"
2615,0,i see. When we finish we have loads of loans to pay
2616,0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe"
2617,0,Reckon need to be in town by eightish to walk from * carpark.
2618,0,Keep my payasam there if rinu brings
2619,0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
2620,0,Will be out of class in a few hours. Sorry
2621,0,That's y we haf to combine n c how lor...
2622,0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
2623,0,Kay... Since we are out already 
2624,0,Want to finally have lunch today?
2625,0,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
2626,0,Annoying isn't it.
2627,0,Bognor it is! Should be splendid at this time of year.
2628,0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
2629,0,Yup... From what i remb... I think should be can book... 
2630,0,"Yeah sure, give me a couple minutes to track down my wallet"
2631,0,Where to get those?
2632,0,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
2633,0,Dude we should go sup again
2634,0,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
2635,1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy
2636,1,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
2637,0,I don't know but I'm raping dudes at poker
2638,0,I got your back! Do you have any dislikes in bed?
2639,0,No de. But call me after some time. Ill tell you k
2640,0,Aiyah u did ok already lar. E nydc at wheellock?
2641,0,I'll meet you in the lobby
2642,0,Ya that one is slow as poo
2643,0,Crucify is c not s. You should have told me earlier.
2644,1,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
2645,0,I told that am coming on wednesday.
2646,0,Good evening! How are you?
2647,0,"Mostly sports type..lyk footbl,crckt.."
2648,0,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
2649,0,Nice talking to you! please dont forget my pix :) i want to see all of you...
2650,0,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
2651,0,Ok lor... But buy wat?
2652,0,"Sounds good, keep me posted"
2653,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
